t,v,r
528297544.000000,28998.703246,160916126503.122284
528307544.000000,28999.568985,160911520862.502197
528317544.000000,29000.433068,160906924475.330750
528327544.000000,29001.295492,160902337360.285950
528337544.000000,29002.156254,160897759536.018158
528347544.000000,29003.015352,160893191021.149841
528357544.000000,29003.872780,160888631834.275635
528367544.000000,29004.728536,160884081993.962097
528377544.000000,29005.582618,160879541518.747925
528387544.000000,29006.435020,160875010427.143494
528397544.000000,29007.285741,160870488737.631104
528407544.000000,29008.134777,160865976468.664734
528417544.000000,29008.982124,160861473638.669983
528427544.000000,29009.827779,160856980266.044006
528437544.000000,29010.671740,160852496369.155457
528447544.000000,29011.514002,160848021966.344330
528457544.000000,29012.354562,160843557075.922058
528467544.000000,29013.193418,160839101716.171173
528477544.000000,29014.030566,160834655905.345459
528487544.000000,29014.866002,160830219661.669830
528497544.000000,29015.699724,160825793003.340088
528507544.000000,29016.531728,160821375948.522980
528517544.000000,29017.362011,160816968515.356201
528527544.000000,29018.190569,160812570721.948120
528537544.000000,29019.017400,160808182586.377869
528547544.000000,29019.842500,160803804126.695160
528557544.000000,29020.665867,160799435360.920258
528567544.000000,29021.487496,160795076307.043823
528577544.000000,29022.307384,160790726983.027008
528587544.000000,29023.125529,160786387406.801178
528597544.000000,29023.941928,160782057596.267975
528607544.000000,29024.756576,160777737569.299194
528617544.000000,29025.569471,160773427343.736664
528627544.000000,29026.380610,160769126937.392273
528637544.000000,29027.189989,160764836368.047729
528647544.000000,29027.997606,160760555653.454651
528657544.000000,29028.803457,160756284811.334442
528667544.000000,29029.607539,160752023859.378143
528677544.000000,29030.409848,160747772815.246429
528687544.000000,29031.210383,160743531696.569489
528697544.000000,29032.009139,160739300520.946991
528707544.000000,29032.806113,160735079305.947937
528717544.000000,29033.601303,160730868069.110718
528727544.000000,29034.394704,160726666827.942902
528737544.000000,29035.186315,160722475599.921173
528747544.000000,29035.976132,160718294402.491364
528757544.000000,29036.764152,160714123253.068268
528767544.000000,29037.550371,160709962169.035583
528777544.000000,29038.334787,160705811167.745911
528787544.000000,29039.117396,160701670266.520569
528797544.000000,29039.898196,160697539482.649536
528807544.000000,29040.677183,160693418833.391541
528817544.000000,29041.454355,160689308335.973785
528827544.000000,29042.229708,160685208007.591858
528837544.000000,29043.003239,160681117865.409882
528847544.000000,29043.774945,160677037926.560211
528857544.000000,29044.544823,160672968208.143494
528867544.000000,29045.312870,160668908727.228516
528877544.000000,29046.079084,160664859500.852112
528887544.000000,29046.843460,160660820546.019257
528897544.000000,29047.605996,160656791879.702789
528907544.000000,29048.366689,160652773518.843384
528917544.000000,29049.125536,160648765480.349548
528927544.000000,29049.882533,160644767781.097534
528937544.000000,29050.637679,160640780437.931274
528947544.000000,29051.390969,160636803467.662140
528957544.000000,29052.142402,160632836887.069092
528967544.000000,29052.891973,160628880712.898529
528977544.000000,29053.639680,160624934961.864166
528987544.000000,29054.385520,160620999650.647003
528997544.000000,29055.129490,160617074795.895233
529007544.000000,29055.871587,160613160414.224213
529017544.000000,29056.611808,160609256522.216309
529027544.000000,29057.350151,160605363136.420898
529037544.000000,29058.086611,160601480273.354248
529047544.000000,29058.821187,160597607949.499481
529057544.000000,29059.553875,160593746181.306488
529067544.000000,29060.284672,160589894985.191803
529077544.000000,29061.013576,160586054377.538666
529087544.000000,29061.740583,160582224374.696777
529097544.000000,29062.465691,160578404992.982330
529107544.000000,29063.188896,160574596248.677948
529117544.000000,29063.910197,160570798158.032562
529127544.000000,29064.629589,160567010737.261353
529137544.000000,29065.347071,160563234002.545685
529147544.000000,29066.062638,160559467970.033020
529157544.000000,29066.776289,160555712655.836945
529167544.000000,29067.488021,160551968076.036926
529177544.000000,29068.197830,160548234246.678284
529187544.000000,29068.905714,160544511183.772308
529197544.000000,29069.611669,160540798903.295898
529207544.000000,29070.315694,160537097421.191772
529217544.000000,29071.017785,160533406753.368164
529227544.000000,29071.717939,160529726915.698822
529237544.000000,29072.416154,160526057924.023071
529247544.000000,29073.112427,160522399794.145538
529257544.000000,29073.806755,160518752541.836243
529267544.000000,29074.499135,160515116182.830444
529277544.000000,29075.189564,160511490732.828552
529287544.000000,29075.878040,160507876207.496124
529297544.000000,29076.564559,160504272622.463776
529307544.000000,29077.249120,160500679993.327057
529317544.000000,29077.931719,160497098335.646515
529327544.000000,29078.612353,160493527664.947388
529337544.000000,29079.291021,160489967996.719818
529347544.000000,29079.967718,160486419346.418579
529357544.000000,29080.642442,160482881729.463074
529367544.000000,29081.315191,160479355161.237305
529377544.000000,29081.985962,160475839657.089691
529387544.000000,29082.654752,160472335232.333130
529397544.000000,29083.321558,160468841902.244904
529407544.000000,29083.986378,160465359682.066467
529417544.000000,29084.649209,160461888587.003601
529427544.000000,29085.310048,160458428632.226166
529437544.000000,29085.968892,160454979832.868103
529447544.000000,29086.625740,160451542204.027466
529457544.000000,29087.280587,160448115760.766052
529467544.000000,29087.933433,160444700518.109741
529477544.000000,29088.584273,160441296491.048065
529487544.000000,29089.233105,160437903694.534363
529497544.000000,29089.879927,160434522143.485657
529507544.000000,29090.524736,160431151852.782532
529517544.000000,29091.167529,160427792837.269135
529527544.000000,29091.808303,160424445111.753082
529537544.000000,29092.447057,160421108691.005402
529547544.000000,29093.083787,160417783589.760406
529557544.000000,29093.718491,160414469822.715698
529567544.000000,29094.351167,160411167404.532196
529577544.000000,29094.981811,160407876349.833710
529587544.000000,29095.610420,160404596673.207397
529597544.000000,29096.236994,160401328389.203217
529607544.000000,29096.861528,160398071512.334137
529617544.000000,29097.484021,160394826057.075989
529627544.000000,29098.104469,160391592037.867462
529637544.000000,29098.722871,160388369469.109863
529647544.000000,29099.339223,160385158365.167328
529657544.000000,29099.953523,160381958740.366516
529667544.000000,29100.565769,160378770608.996582
529677544.000000,29101.175958,160375593985.309235
529687544.000000,29101.784087,160372428883.518646
529697544.000000,29102.390155,160369275317.801208
529707544.000000,29102.994158,160366133302.295654
529717544.000000,29103.596094,160363002851.103027
529727544.000000,29104.195961,160359883978.286377
529737544.000000,29104.793755,160356776697.870941
529747544.000000,29105.389476,160353681023.843933
529757544.000000,29105.983119,160350596970.154633
529767544.000000,29106.574683,160347524550.714081
529777544.000000,29107.164166,160344463779.395264
529787544.000000,29107.751564,160341414670.032898
529797544.000000,29108.336875,160338377236.423401
529807544.000000,29108.920097,160335351492.324890
529817544.000000,29109.501228,160332337451.456970
529827544.000000,29110.080264,160329335127.500916
529837544.000000,29110.657205,160326344534.099335
529847544.000000,29111.232046,160323365684.856262
529857544.000000,29111.804787,160320398593.337128
529867544.000000,29112.375424,160317443273.068573
529877544.000000,29112.943954,160314499737.538452
529887544.000000,29113.510377,160311568000.195770
529897544.000000,29114.074689,160308648074.450714
529907544.000000,29114.636888,160305739973.674377
529917544.000000,29115.196971,160302843711.198853
529927544.000000,29115.754937,160299959300.317139
529937544.000000,29116.310782,160297086754.283142
529947544.000000,29116.864506,160294226086.311401
529957544.000000,29117.416104,160291377309.577393
529967544.000000,29117.965575,160288540437.217041
529977544.000000,29118.512917,160285715482.326965
529987544.000000,29119.058128,160282902457.964417
529997544.000000,29119.601204,160280101377.146942
530007544.000000,29120.142144,160277312252.852600
530017544.000000,29120.680946,160274535098.019897
530027544.000000,29121.217606,160271769925.547485
530037544.000000,29121.752124,160269016748.294342
530047544.000000,29122.284497,160266275579.079620
530057544.000000,29122.814721,160263546430.682648
530067544.000000,29123.342796,160260829315.842712
530077544.000000,29123.868719,160258124247.259186
530087544.000000,29124.392488,160255431237.591339
530097544.000000,29124.914100,160252750299.458344
530107544.000000,29125.433554,160250081445.439270
530117544.000000,29125.950846,160247424688.072906
530127544.000000,29126.465976,160244780039.857727
530137544.000000,29126.978940,160242147513.251923
530147544.000000,29127.489737,160239527120.673218
530157544.000000,29127.998364,160236918874.498932
530167544.000000,29128.504819,160234322787.065887
530177544.000000,29129.009100,160231738870.670319
530187544.000000,29129.511206,160229167137.567810
530197544.000000,29130.011132,160226607599.973267
530207544.000000,29130.508879,160224060270.060791
530217544.000000,29131.004443,160221525159.963898
530227544.000000,29131.497822,160219002281.774994
530237544.000000,29131.989015,160216491647.545776
530247544.000000,29132.478018,160213993269.286835
530257544.000000,29132.964831,160211507158.967834
530267544.000000,29133.449451,160209033328.517242
530277544.000000,29133.931875,160206571789.822601
530287544.000000,29134.412102,160204122554.730042
530297544.000000,29134.890130,160201685635.044586
530307544.000000,29135.365957,160199261042.529968
530317544.000000,29135.839580,160196848788.908508
530327544.000000,29136.310998,160194448885.861115
530337544.000000,29136.780208,160192061345.027313
530347544.000000,29137.247209,160189686178.005035
530357544.000000,29137.711999,160187323396.350739
530367544.000000,29138.174575,160184973011.579132
530377544.000000,29138.634935,160182635035.163452
530387544.000000,29139.093078,160180309478.534882
530397544.000000,29139.549001,160177996353.083160
530407544.000000,29140.002703,160175695670.156067
530417544.000000,29140.454181,160173407441.059357
530427544.000000,29140.903434,160171131677.057098
530437544.000000,29141.350459,160168868389.371185
530447544.000000,29141.795256,160166617589.181488
530457544.000000,29142.237821,160164379287.625885
530467544.000000,29142.678152,160162153495.800049
530477544.000000,29143.116249,160159940224.757385
530487544.000000,29143.552108,160157739485.509155
530497544.000000,29143.985729,160155551289.024231
530507544.000000,29144.417109,160153375646.229218
530517544.000000,29144.846246,160151212568.008301
530527544.000000,29145.273138,160149062065.203125
530537544.000000,29145.697784,160146924148.612885
530547544.000000,29146.120181,160144798828.994263
530557544.000000,29146.540329,160142686117.061310
530567544.000000,29146.958224,160140586023.485413
530577544.000000,29147.373865,160138498558.895233
530587544.000000,29147.787251,160136423733.876709
530597544.000000,29148.198378,160134361558.972961
530607544.000000,29148.607247,160132312044.684326
530617544.000000,29149.013854,160130275201.468048
530627544.000000,29149.418198,160128251039.738647
530637544.000000,29149.820278,160126239569.867523
530647544.000000,29150.220090,160124240802.183044
530657544.000000,29150.617635,160122254746.970490
530667544.000000,29151.012909,160120281414.472015
530677544.000000,29151.405911,160118320814.886536
530687544.000000,29151.796640,160116372958.369781
530697544.000000,29152.185093,160114437855.034149
530707544.000000,29152.571269,160112515514.948792
530717544.000000,29152.955166,160110605948.139343
530727544.000000,29153.336783,160108709164.588074
530737544.000000,29153.716117,160106825174.233856
530747544.000000,29154.093167,160104953986.971924
530757544.000000,29154.467932,160103095612.653961
530767544.000000,29154.840409,160101250061.088196
530777544.000000,29155.210597,160099417342.038971
530787544.000000,29155.578494,160097597465.227051
530797544.000000,29155.944099,160095790440.329407
530807544.000000,29156.307409,160093996276.979309
530817544.000000,29156.668424,160092214984.766052
530827544.000000,29157.027142,160090446573.235077
530837544.000000,29157.383560,160088691051.888062
530847544.000000,29157.737678,160086948430.182404
530857544.000000,29158.089494,160085218717.531738
530867544.000000,29158.439005,160083501923.305542
530877544.000000,29158.786212,160081798056.829254
530887544.000000,29159.131111,160080107127.384003
530897544.000000,29159.473702,160078429144.206909
530907544.000000,29159.813982,160076764116.490784
530917544.000000,29160.151951,160075112053.384094
530927544.000000,29160.487607,160073472963.991028
530937544.000000,29160.820947,160071846857.371490
530947544.000000,29161.151972,160070233742.540863
530957544.000000,29161.480678,160068633628.470154
530967544.000000,29161.807065,160067046524.085846
530977544.000000,29162.131131,160065472438.269867
530987544.000000,29162.452874,160063911379.859619
530997544.000000,29162.772294,160062363357.647888
531007544.000000,29163.089388,160060828380.382721
531017544.000000,29163.404155,160059306456.767609
531027544.000000,29163.716594,160057797595.461151
531037544.000000,29164.026703,160056301805.077271
531047544.000000,29164.334480,160054819094.185028
531057544.000000,29164.639925,160053349471.308624
531067544.000000,29164.943036,160051892944.927399
531077544.000000,29165.243811,160050449523.475708
531087544.000000,29165.542249,160049019215.342926
531097544.000000,29165.838349,160047602028.873444
531107544.000000,29166.132109,160046197972.366577
531117544.000000,29166.423527,160044807054.076569
531127544.000000,29166.712603,160043429282.212433
531137544.000000,29166.999335,160042064664.938141
531147544.000000,29167.283721,160040713210.372375
531157544.000000,29167.565761,160039374926.588623
531167544.000000,29167.845453,160038049821.614990
531177544.000000,29168.122795,160036737903.434357
531187544.000000,29168.397787,160035439179.984100
531197544.000000,29168.670426,160034153659.156403
531207544.000000,29168.940713,160032881348.797882
531217544.000000,29169.208644,160031622256.709656
531227544.000000,29169.474219,160030376390.647461
531237544.000000,29169.737438,160029143758.321350
531247544.000000,29169.998297,160027924367.395813
531257544.000000,29170.256797,160026718225.489868
531267544.000000,29170.512935,160025525340.176697
531277544.000000,29170.766712,160024345718.983856
531287544.000000,29171.018124,160023179369.393219
531297544.000000,29171.267172,160022026298.840851
531307544.000000,29171.513854,160020886514.717041
531317544.000000,29171.758168,160019760024.366272
531327544.000000,29172.000114,160018646835.087128
531337544.000000,29172.239690,160017546954.132263
531347544.000000,29172.476896,160016460388.708557
531357544.000000,29172.711729,160015387145.976685
531367544.000000,29172.944189,160014327233.051514
531377544.000000,29173.174274,160013280657.001862
531387544.000000,29173.401984,160012247424.850372
531397544.000000,29173.627317,160011227543.573669
531407544.000000,29173.850273,160010221020.102264
531417544.000000,29174.070849,160009227861.320496
531427544.000000,29174.289045,160008248074.066406
531437544.000000,29174.504860,160007281665.131989
531447544.000000,29174.718292,160006328641.262787
531457544.000000,29174.929341,160005389009.158264
531467544.000000,29175.138006,160004462775.471375
531477544.000000,29175.344285,160003549946.808838
531487544.000000,29175.548177,160002650529.730957
531497544.000000,29175.749681,160001764530.751587
531507544.000000,29175.948797,160000891956.338135
531517544.000000,29176.145522,160000032812.911682
531527544.000000,29176.339857,159999187106.846588
531537544.000000,29176.531800,159998354844.470825
531547544.000000,29176.721350,159997536032.065765
531557544.000000,29176.908506,159996730675.866150
531567544.000000,29177.093267,159995938782.060181
531577544.000000,29177.275632,159995160356.789307
531587544.000000,29177.455600,159994395406.148438
531597544.000000,29177.633171,159993643936.185638
531607544.000000,29177.808342,159992905952.902313
531617544.000000,29177.981113,159992181462.253052
531627544.000000,29178.151484,159991470470.145752
531637544.000000,29178.319453,159990772982.441345
531647544.000000,29178.485020,159990089004.954071
531657544.000000,29178.648183,159989418543.451202
531667544.000000,29178.808941,159988761603.653137
531677544.000000,29178.967294,159988118191.233398
531687544.000000,29179.123241,159987488311.818420
531697544.000000,29179.276781,159986871970.987762
531707544.000000,29179.427912,159986269174.274048
531717544.000000,29179.576635,159985679927.162689
531727544.000000,29179.722948,159985104235.092224
531737544.000000,29179.866851,159984542103.454041
531747544.000000,29180.008342,159983993537.592316
531757544.000000,29180.147420,159983458542.804291
531767544.000000,29180.284086,159982937124.339905
531777544.000000,29180.418338,159982429287.402008
531787544.000000,29180.550175,159981935037.146210
531797544.000000,29180.679596,159981454378.680786
531807544.000000,29180.806602,159980987317.067047
531817544.000000,29180.931190,159980533857.318756
531827544.000000,29181.053360,159980094004.402496
531837544.000000,29181.173112,159979667763.237579
531847544.000000,29181.290445,159979255138.695831
531857544.000000,29181.405357,159978856135.601837
531867544.000000,29181.517849,159978470758.732758
531877544.000000,29181.627919,159978099012.818329
531887544.000000,29181.735567,159977740902.540924
531897544.000000,29181.840792,159977396432.535339
531907544.000000,29181.943593,159977065607.389099
531917544.000000,29182.043970,159976748431.641998
531927544.000000,29182.141922,159976444909.786407
531937544.000000,29182.237448,159976155046.267334
531947544.000000,29182.330548,159975878845.481964
531957544.000000,29182.421221,159975616311.780121
531967544.000000,29182.509467,159975367449.463837
531977544.000000,29182.595284,159975132262.787720
531987544.000000,29182.678672,159974910755.958649
531997544.000000,29182.759631,159974702933.135803
532007544.000000,29182.838159,159974508798.430847
532017544.000000,29182.914257,159974328355.907562
532027544.000000,29182.987924,159974161609.582184
532037544.000000,29183.059159,159974008563.423187
532047544.000000,29183.127961,159973869221.351196
532057544.000000,29183.194331,159973743587.239166
532067544.000000,29183.258267,159973631664.912262
532077544.000000,29183.319769,159973533458.147827
532087544.000000,29183.378836,159973448970.675446
532097544.000000,29183.435468,159973378206.176849
532107544.000000,29183.489665,159973321168.285797
532117544.000000,29183.541425,159973277860.588409
532127544.000000,29183.590749,159973248286.622833
532137544.000000,29183.637635,159973232449.879211
532147544.000000,29183.682084,159973230353.799896
532157544.000000,29183.724095,159973242001.779266
532167544.000000,29183.763668,159973267397.163849
532177544.000000,29183.800801,159973306543.252045
532187544.000000,29183.835495,159973359443.294403
532197544.000000,29183.867749,159973426100.493530
532207544.000000,29183.897563,159973506518.003906
532217544.000000,29183.924936,159973600698.932037
532227544.000000,29183.949869,159973708646.336487
532237544.000000,29183.972359,159973830363.227692
532247544.000000,29183.992408,159973965852.568054
532257544.000000,29184.010015,159974115117.271973
532267544.000000,29184.025179,159974278160.205566
532277544.000000,29184.037900,159974454984.187134
532287544.000000,29184.048177,159974645591.986694
532297544.000000,29184.056011,159974849986.326202
532307544.000000,29184.061401,159975068169.879517
532317544.000000,29184.064347,159975300145.272217
532327544.000000,29184.064848,159975545915.081909
532337544.000000,29184.062904,159975805481.837982
532347544.000000,29184.058515,159976078848.021576
532357544.000000,29184.051681,159976366016.065735
532367544.000000,29184.042401,159976666988.355255
532377544.000000,29184.030674,159976981767.226776
532387544.000000,29184.016502,159977310354.968719
532397544.000000,29183.999882,159977652753.821198
532407544.000000,29183.980816,159978008965.976227
532417544.000000,29183.959303,159978378993.577454
532427544.000000,29183.935343,159978762838.720367
532437544.000000,29183.908935,159979160503.452148
532447544.000000,29183.880080,159979571989.771729
532457544.000000,29183.848777,159979997299.629791
532467544.000000,29183.815026,159980436434.928650
532477544.000000,29183.778826,159980889397.522400
532487544.000000,29183.740178,159981356189.216766
532497544.000000,29183.699082,159981836811.769348
532507544.000000,29183.655537,159982331266.889221
532517544.000000,29183.609543,159982839556.237183
532527544.000000,29183.561100,159983361681.425781
532537544.000000,29183.510209,159983897644.019196
532547544.000000,29183.456868,159984447445.533234
532557544.000000,29183.401077,159985011087.435425
532567544.000000,29183.342838,159985588571.144958
532577544.000000,29183.282149,159986179898.032501
532587544.000000,29183.219010,159986785069.420563
532597544.000000,29183.153422,159987404086.583191
532607544.000000,29183.085384,159988036950.746033
532617544.000000,29183.014897,159988683663.086487
532627544.000000,29182.941959,159989344224.733398
532637544.000000,29182.866572,159990018636.767395
532647544.000000,29182.788736,159990706900.220581
532657544.000000,29182.708449,159991409016.076813
532667544.000000,29182.625713,159992124985.271393
532677544.000000,29182.540527,159992854808.691376
532687544.000000,29182.452891,159993598487.175293
532697544.000000,29182.362806,159994356021.513397
532707544.000000,29182.270270,159995127412.447449
532717544.000000,29182.175285,159995912660.670868
532727544.000000,29182.077851,159996711766.828583
532737544.000000,29181.977967,159997524731.517151
532747544.000000,29181.875634,159998351555.284821
532757544.000000,29181.770851,159999192238.631226
532767544.000000,29181.663619,160000046782.007782
532777544.000000,29181.553938,160000915185.817413
532787544.000000,29181.441808,160001797450.414581
532797544.000000,29181.327228,160002693576.105438
532807544.000000,29181.210200,160003603563.147705
532817544.000000,29181.090724,160004527411.750580
532827544.000000,29180.968798,160005465122.075012
532837544.000000,29180.844425,160006416694.233398
532847544.000000,29180.717603,160007382128.289856
532857544.000000,29180.588333,160008361424.260010
532867544.000000,29180.456616,160009354582.111053
532877544.000000,29180.322450,160010361601.761902
532887544.000000,29180.185838,160011382483.082947
532897544.000000,29180.046778,160012417225.896240
532907544.000000,29179.905271,160013465829.975403
532917544.000000,29179.761317,160014528295.045715
532927544.000000,29179.614916,160015604620.784027
532937544.000000,29179.466070,160016694806.818787
532947544.000000,29179.314777,160017798852.730133
532957544.000000,29179.161038,160018916758.049744
532967544.000000,29179.004854,160020048522.260925
532977544.000000,29178.846225,160021194144.798706
532987544.000000,29178.685151,160022353625.049591
532997544.000000,29178.521632,160023526962.351898
533007544.000000,29178.355669,160024714155.995483
533017544.000000,29178.187262,160025915205.221893
533027544.000000,29178.016411,160027130109.224213
533037544.000000,29177.843117,160028358867.147400
533047544.000000,29177.667380,160029601478.087921
533057544.000000,29177.489201,160030857941.093933
533067544.000000,29177.308579,160032128255.165283
533077544.000000,29177.125515,160033412419.253571
533087544.000000,29176.940010,160034710432.261993
533097544.000000,29176.752064,160036022293.045441
533107544.000000,29176.561676,160037348000.410675
533117544.000000,29176.368849,160038687553.115906
533127544.000000,29176.173582,160040040949.871338
533137544.000000,29175.975875,160041408189.338654
533147544.000000,29175.775730,160042789270.131470
533157544.000000,29175.573146,160044184190.815063
533167544.000000,29175.368124,160045592949.906525
533177544.000000,29175.160664,160047015545.874634
533187544.000000,29174.950767,160048451977.139954
533197544.000000,29174.738433,160049902242.074890
533207544.000000,29174.523664,160051366339.003632
533217544.000000,29174.306458,160052844266.202057
533227544.000000,29174.086818,160054336021.898071
533237544.000000,29173.864743,160055841604.271210
533247544.000000,29173.640234,160057361011.452942
533257544.000000,29173.413291,160058894241.526550
533267544.000000,29173.183915,160060441292.527161
533277544.000000,29172.952107,160062002162.441833
533287544.000000,29172.717867,160063576849.209473
533297544.000000,29172.481196,160065165350.720825
533307544.000000,29172.242094,160066767664.818665
533317544.000000,29172.000562,160068383789.297455
533327544.000000,29171.756600,160070013721.903900
533337544.000000,29171.510210,160071657460.336456
533347544.000000,29171.261391,160073315002.245514
533357544.000000,29171.010144,160074986345.233521
533367544.000000,29170.756471,160076671486.854858
533377544.000000,29170.500371,160078370424.615936
533387544.000000,29170.241846,160080083155.975128
533397544.000000,29169.980895,160081809678.342926
533407544.000000,29169.717521,160083549989.081757
533417544.000000,29169.451722,160085304085.506104
533427544.000000,29169.183501,160087071964.882660
533437544.000000,29168.912857,160088853624.430023
533447544.000000,29168.639792,160090649061.318970
533457544.000000,29168.364306,160092458272.672455
533467544.000000,29168.086399,160094281255.565460
533477544.000000,29167.806074,160096118007.025177
533487544.000000,29167.523330,160097968524.030945
533497544.000000,29167.238167,160099832803.514252
533507544.000000,29166.950588,160101710842.358856
533517544.000000,29166.660593,160103602637.400665
533527544.000000,29166.368182,160105508185.427887
533537544.000000,29166.073356,160107427483.180939
533547544.000000,29165.776116,160109360527.352417
533557544.000000,29165.476464,160111307314.587341
533567544.000000,29165.174399,160113267841.483002
533577544.000000,29164.869922,160115242104.589020
533587544.000000,29164.563035,160117230100.407257
533597544.000000,29164.253738,160119231825.392120
533607544.000000,29163.942032,160121247275.950165
533617544.000000,29163.627918,160123276448.440552
533627544.000000,29163.311397,160125319339.174805
533637544.000000,29162.992469,160127375944.416748
533647544.000000,29162.671136,160129446260.382904
533657544.000000,29162.347399,160131530283.242065
533667544.000000,29162.021257,160133628009.115631
533677544.000000,29161.692714,160135739434.077423
533687544.000000,29161.361768,160137864554.154022
533697544.000000,29161.028422,160140003365.324341
533707544.000000,29160.692675,160142155863.519989
533717544.000000,29160.354530,160144322044.625122
533727544.000000,29160.013987,160146501904.476532
533737544.000000,29159.671047,160148695438.863770
533747544.000000,29159.325711,160150902643.528931
533757544.000000,29158.977979,160153123514.166931
533767544.000000,29158.627854,160155358046.425232
533777544.000000,29158.275336,160157606235.904175
533787544.000000,29157.920426,160159868078.156769
533797544.000000,29157.563124,160162143568.688965
533807544.000000,29157.203433,160164432702.959320
533817544.000000,29156.841353,160166735476.379425
533827544.000000,29156.476885,160169051884.313629
533837544.000000,29156.110030,160171381922.079132
533847544.000000,29155.740790,160173725584.946106
533857544.000000,29155.369164,160176082868.137665
533867544.000000,29154.995156,160178453766.829834
533877544.000000,29154.618765,160180838276.151672
533887544.000000,29154.239992,160183236391.185242
533897544.000000,29153.858839,160185648106.965576
533907544.000000,29153.475307,160188073418.480896
533917544.000000,29153.089397,160190512320.672363
533927544.000000,29152.701110,160192964808.434418
533937544.000000,29152.310448,160195430876.614502
533947544.000000,29151.917411,160197910520.013306
533957544.000000,29151.522000,160200403733.384674
533967544.000000,29151.124218,160202910511.435669
533977544.000000,29150.724064,160205430848.826721
533987544.000000,29150.321540,160207964740.171356
533997544.000000,29149.916648,160210512180.036560
534007544.000000,29149.509389,160213073162.942566
534017544.000000,29149.099763,160215647683.363037
534027544.000000,29148.687772,160218235735.725006
534037544.000000,29148.273417,160220837314.408844
534047544.000000,29147.856700,160223452413.748505
534057544.000000,29147.437622,160226081028.031372
534067544.000000,29147.016183,160228723151.498291
534077544.000000,29146.592386,160231378778.343689
534087544.000000,29146.166232,160234047902.715668
534097544.000000,29145.737721,160236730518.715698
534107544.000000,29145.306855,160239426620.399078
534117544.000000,29144.873636,160242136201.774719
534127544.000000,29144.438065,160244859256.805176
534137544.000000,29144.000142,160247595779.406799
534147544.000000,29143.559870,160250345763.449585
534157544.000000,29143.117250,160253109202.757446
534167544.000000,29142.672283,160255886091.108093
534177544.000000,29142.224970,160258676422.233032
534187544.000000,29141.775313,160261480189.817627
534197544.000000,29141.323314,160264297387.501251
534207544.000000,29140.868973,160267128008.877197
534217544.000000,29140.412291,160269972047.492645
534227544.000000,29139.953271,160272829496.848969
534237544.000000,29139.491914,160275700350.401398
534247544.000000,29139.028221,160278584601.559418
534257544.000000,29138.562194,160281482243.686523
534267544.000000,29138.093834,160284393270.100372
534277544.000000,29137.623142,160287317674.072845
534287544.000000,29137.150120,160290255448.830017
534297544.000000,29136.674769,160293206587.552155
534307544.000000,29136.197091,160296171083.373962
534317544.000000,29135.717088,160299148929.384308
534327544.000000,29135.234760,160302140118.626495
534337544.000000,29134.750110,160305144644.098267
534347544.000000,29134.263138,160308162498.751709
534357544.000000,29133.773847,160311193675.493439
534367544.000000,29133.282237,160314238167.184479
534377544.000000,29132.788311,160317295966.640503
534387544.000000,29132.292069,160320367066.631744
534397544.000000,29131.793515,160323451459.882965
534407544.000000,29131.292648,160326549139.073639
534417544.000000,29130.789470,160329660096.837921
534427544.000000,29130.283984,160332784325.764648
534437544.000000,29129.776190,160335921818.397491
534447544.000000,29129.266090,160339072567.234894
534457544.000000,29128.753687,160342236564.730103
534467544.000000,29128.238981,160345413803.291199
534477544.000000,29127.721973,160348604275.281342
534487544.000000,29127.202667,160351807973.018463
534497544.000000,29126.681063,160355024888.775604
534507544.000000,29126.157162,160358255014.780762
534517544.000000,29125.630968,160361498343.217072
534527544.000000,29125.102480,160364754866.222717
534537544.000000,29124.571701,160368024575.891052
534547544.000000,29124.038633,160371307464.270569
534557544.000000,29123.503277,160374603523.365143
534567544.000000,29122.965635,160377912745.133759
534577544.000000,29122.425709,160381235121.490784
534587544.000000,29121.883500,160384570644.305847
534597544.000000,29121.339010,160387919305.404144
534607544.000000,29120.792240,160391281096.566101
534617544.000000,29120.243193,160394656009.527802
534627544.000000,29119.691870,160398044035.980682
534637544.000000,29119.138273,160401445167.571838
534647544.000000,29118.582404,160404859395.903961
534657544.000000,29118.024264,160408286712.535339
534667544.000000,29117.463855,160411727108.979980
534677544.000000,29116.901179,160415180576.707550
534687544.000000,29116.336238,160418647107.143585
534697544.000000,29115.769034,160422126691.669342
534707544.000000,29115.199567,160425619321.622009
534717544.000000,29114.627841,160429124988.294556
534727544.000000,29114.053857,160432643682.936096
534737544.000000,29113.477617,160436175396.751526
534747544.000000,29112.899122,160439720120.901825
534757544.000000,29112.318374,160443277846.504120
534767544.000000,29111.735376,160446848564.631592
534777544.000000,29111.150129,160450432266.313599
534787544.000000,29110.562635,160454028942.535706
534797544.000000,29109.972895,160457638584.239716
534807544.000000,29109.380913,160461261182.323761
534817544.000000,29108.786689,160464896727.642273
534827544.000000,29108.190225,160468545211.006073
534837544.000000,29107.591524,160472206623.182526
534847544.000000,29106.990588,160475880954.895294
534857544.000000,29106.387417,160479568196.824646
534867544.000000,29105.782015,160483268339.607544
534877544.000000,29105.174382,160486981373.837341
534887544.000000,29104.564522,160490707290.064240
534897544.000000,29103.952436,160494446078.795074
534907544.000000,29103.338126,160498197730.493408
534917544.000000,29102.721593,160501962235.579681
534927544.000000,29102.102841,160505739584.431183
534937544.000000,29101.481870,160509529767.382050
534947544.000000,29100.858683,160513332774.723389
